period,ugs_id,network_id,N_interactions,P_plants,A_pollinators,L_links,singleton_rate,connectance,link_evenness,H2_specialization,WNODF_nestedness,plants_recorded,plant_records_rows,availability_sum,availability_n_nonmissing,share_interactions_species_id,share_taxa_species_id,share_bee_interactions,ugs_type,site_name,lat,lon,plant_trait_node_cov,plant_trait_weighted_cov,alien_share_unweighted,alien_share_weighted,flower_color_richness,symmetry_richness,pollination_syndrome_richness,plant_height_range,flowering_start_range,poll_trait_node_cov,poll_trait_weighted_cov,bee_trait_weighted_cov,bee_itd_range,bee_tongue_range,lecty_richness,nesting_richness,sociality_richness,botgarden_overlap_node,botgarden_overlap_weighted,s_N,s_P,s_A,s_L,s_singletons,s_species_id,score_richness,score_completeness,s_connectance,s_evenness,s_H2,score_structure,s_plant_traits_cov,s_bee_traits_cov,score_trait_coverage,s_color_rich,s_symm_rich,s_syn_rich,s_height_rng,s_flow_rng,score_plant_trait_breadth,s_itd_rng,s_tong_rng,s_lecty_rich,s_nest_rich,s_soc_rich,score_bee_trait_breadth,score_trait_breadth,score_overall_noBG
B,33,B_33,28,10,8,17,0.6470588235294118,0.2125,0.946633990665932,0.6879472289246198,NA,25,29,1252,10,1,1,0.8214285714285714,Garden,Hardlaubstrasse 48,47.3840958192914,8.55396999567992,1,1,0.3,0.4642857142857143,3,2,2,0.7260517424242425,5,0.875,0.9642857142857143,1,4.470000000000001,9.61147543318197,1,3,3,NA,NA,0.23717948717948723,0.5833333333333334,0.20833333333333345,0.36526946107784436,0.8041697691734924,1,0.3485289037309996,0.9020848845867462,0.2802069754285855,0.8377569768327757,0.38722869891510403,0.5017308837254885,1,1,1,0.25,1,0.5,0.06147691957346976,0.8,0.522295383914694,0.8588852264567888,0.8568570245565249,0,0.5,0.5,0.5431484502026628,0.5327219170586783,0.5983603626744403
A,19,A_19,39,9,19,24,0.7916666666666666,0.14035087719298245,0.9046639353778437,0.7596700565248253,3.140096618357488,19,19,454,8,0.9230769230769231,0.8421052631578947,0.7435897435897436,Real estate,Sägestrasse,47.39319,8.44674,1,1,0,0,4,2,3,4.0213381340922325,5,0.631578947368421,0.717948717948718,0.9655172413793104,3.33,7.347992949856869,2,3,4,NA,NA,0.35470085470085483,0.5,0.7812500000000004,0.5748502994011977,0.47468354430379767,0.6659609503646203,0.5527002885255132,0.570322247334209,0.09957241777488955,0.7101598651617699,0.5280692696769289,0.44593385087119614,1,0.727104189840564,0.863552094920282,0.5,1,1,0.44381150122556395,0.8,0.7487623002451128,0.5706378839746866,0.5732353077526744,0.5,0.5,0.75,0.5787746383454722,0.6637684692952925,0.5979443036752982
C,43,C_43,29,7,14,16,0.625,0.16326530612244897,0.9191102271742172,0.9239325015961983,NA,10,11,1820,6,1,1,0.8275862068965517,Park,Villa Hohenbühl,47.3667038,8.55088549,0.8571428571428571,0.9310344827586207,0,0,4,2,2,0.357342495662232,1,0.9285714285714286,0.8620689655172413,1,3.54,7.891667829599919,1,5,5,NA,NA,0.2478632478632479,0.3333333333333333,0.5208333333333336,0.33532934131736536,0.8544303797468357,1,0.35933981396182,0.9272151898734178,0.15694162161999364,0.7540793952867864,0.8506278928190928,0.5872163032419576,0.6747024717729629,1,0.8373512358864814,0.5,1,0.5,0.0186975435627988,0,0.40373950871255976,0.6237360786424422,0.6413595384069055,0,1,1,0.6530191234098696,0.5283793160612147,0.5957020260347988
A,3,A_3,44,11,13,19,0.7368421052631579,0.13286713286713286,0.7761894049042004,0.7653962044288519,NA,34,34,1392,9,0.9772727272727273,0.9230769230769231,0.9090909090909091,Allotment,Gartenareal Breitenstein,47.39403,8.51594,1,1,0.45454545454545453,0.6363636363636364,5,2,1,1.6220041648041703,6,0.8461538461538461,0.9545454545454546,1,2.46,5.58654992585358,2,3,3,NA,NA,0.4081196581196582,0.6666666666666666,0.4687500000000003,0.42514970059880247,0.5996002664890075,0.9013066444259106,0.49217150634628193,0.7504534554574591,0.08083590659776804,0.31957236416369306,0.5393135829040252,0.31324061788849544,1,1,1,0.75,1,0,0.16542952152544096,1,0.5830859043050882,0.3506596489225561,0.3525207680112048,0.5,0.5,0.5,0.4406360833867522,0.5118609938459202,0.595131485697871
B,39,B_39,31,9,9,13,0.6153846153846154,0.16049382716049382,0.8508659005633871,0.84122877079086,NA,27,27,1439,9,1,1,0.9032258064516129,Park,Zeughaushof,47.3771755,8.53009344,1,1,0.1111111111111111,0.03225806451612903,5,2,2,0.9260517424242425,5,0.8888888888888888,0.967741935483871,1,4.037407407407407,8.297626343628624,2,2,3,NA,NA,0.2692307692307693,0.5,0.2604166666666668,0.2455089820359282,0.8763388510223955,1,0.3187891044833411,0.9381694255111978,0.1500028695345615,0.5466034007067628,0.6882243590978039,0.4616102097797094,1,1,1,0.75,1,0.5,0.08468185754904682,0.8,0.6269363715098094,0.7495048183934049,0.6922274605349442,0.5,0.25,0.5,0.5383464557856699,0.5826414136477396,0.5926551997273064
B,27,B_27,44,9,16,23,0.6956521739130435,0.1597222222222222,0.8633814260002158,0.47260370538793334,10.576923076923077,28,29,20995,9,0.9545454545454546,0.9375,0.8409090909090909,Garden,Breitensteinstrasse,47.39275,8.52191,1,1,0.2222222222222222,0.045454545454545456,4,2,1,1.545235758210763,2,0.75,0.8409090909090909,1,3.62,8.071848810288857,1,4,4,NA,NA,0.4081196581196582,0.5,0.6250000000000003,0.5449101796407186,0.6934507429829392,0.8026132888518211,0.5195074594400944,0.7480320159173801,0.14807105787441277,0.5846530264654782,0,0.24424136144663033,1,1,1,0.5,1,0,0.15652249095802148,0.2,0.37130449819160427,0.6439639623253968,0.6639368012993164,0,0.75,0.75,0.5615801527249427,0.46644232545827347,0.5906898237223357
C,23,C_23,39,7,14,17,0.7058823529411765,0.17346938775510204,0.7905195528028315,0.8472924368181156,NA,14,15,3120,6,1,1,0.8974358974358975,Real estate,Leimbachstrasse,47.33505,8.52019,1,1,0,0,4,2,2,1.389988274572436,2,0.9285714285714286,0.9743589743589743,1,3.914407407407408,8.469106124845204,1,3,5,NA,NA,0.35470085470085483,0.3333333333333333,0.5208333333333336,0.36526946107784436,0.6701414743112436,1,0.39353424561134154,0.8350707371556219,0.1824888452072666,0.3631387943037699,0.7001314493891705,0.4152530296334023,1,1,1,0.5,1,0.5,0.13850994981456255,0.2,0.4677019899629125,0.7184044472308624,0.7137144348340998,0,0.5,1,0.5864237764129925,0.5270628831879525,0.5894220884394665
A,56,A_56,43,9,12,16,0.5625,0.14814814814814814,0.8583651161655769,0.8668901592530686,NA,18,18,4034,12,0.9767441860465116,0.9166666666666666,0.9767441860465116,Ruderal,ETH / UZH,47.3751209,8.54730172,0.8888888888888888,0.9302325581395349,0.25,0.06976744186046512,4,2,2,0.19948548582995795,1,0.8333333333333334,0.9534883720930233,0.9761904761904762,4.412000000000001,10.128914894112292,2,2,3,NA,NA,0.3974358974358976,0.5,0.4166666666666669,0.33532934131736536,0.996835443037975,0.8990114501102339,0.41235797635498245,0.9479234465741044,0.11909388297218192,0.5694024712362015,0.7386150745573824,0.4757038095885886,0.6709199423749742,0.8115719406041985,0.7412459414895863,0.5,1,0.5,3.822329519589183e-4,0,0.40007644659039177,0.8442200107866468,0.9216938719066874,0.5,0.25,0.5,0.6031827765386668,0.5016296115645293,0.587233303674993
A,23,A_23,132,5,12,14,0.5714285714285714,0.23333333333333334,0.4544794259635165,0.36520132398249694,NA,16,18,7379,12,0.9924242424242424,0.9166666666666666,0.9166666666666666,Real estate,Leimbachstrasse,47.33505,8.52019,1,1,0,0,3,2,2,3.1214832056737722,0,0.4166666666666667,0.9166666666666666,1,2.137210924369748,6.495484107465003,1,3,3,NA,NA,1,0.16666666666666666,0.4166666666666669,0.27544910179640725,0.9764918625678123,0.9671022148086369,0.4646956087824352,0.9717970386882246,0.33236589025260105,0,0,0.11078863008420035,1,1,1,0.25,1,0.5,0.3394061122207254,0,0.4178812224441451,0.2690429004728417,0.4664131771415952,0,0.5,0.5,0.34709121552288735,0.3824862189835162,0.5851045676616007
C,19,C_19,25,13,14,21,0.8095238095238095,0.11538461538461539,0.984413414055871,0.7875650646516913,2.9585798816568047,21,22,523,10,1,1,0.64,Real estate,Sägestrasse,47.39319,8.44674,1,1,0.07692307692307693,0.08,4,2,2,0.744722109013051,2,0.7857142857142857,0.88,0.9473684210526315,2.46,5.58654992585358,1,3,3,NA,NA,0.20512820512820518,0.8333333333333334,0.5208333333333336,0.4850299401197606,0.43399638336347207,1,0.5110812029786582,0.7169981916817361,0.03706618786432844,0.9526137544105838,0.5828460959322046,0.5241753460690389,1,0.5834748160724389,0.7917374080362194,0.5,1,0.5,0.0636431430668427,0.2,0.45272862861336854,0.3506596489225561,0.3525207680112048,0,0.5,0.5,0.34063608338675216,0.39668235600006035,0.5848872682436053
B,53,B_53,56,9,11,19,0.631578947368421,0.1919191919191919,0.7733995226233459,0.5590996352877757,NA,19,20,2313,17,0.9821428571428571,0.9090909090909091,0.9821428571428571,Ruderal,Messe Hallenstadion /Cor: Offene Rennbahn,47.4104,8.55117,1,1,0.2222222222222222,0.625,5,2,3,0.36950882517184297,1,0.8181818181818182,0.9642857142857143,0.9818181818181818,3.504407407407408,7.9307502759166235,1,2,4,NA,NA,0.5363247863247864,0.5,0.36458333333333354,0.42514970059880247,0.8394403730846106,0.922455220620358,0.4565144550642306,0.8809477968524844,0.22868028987516406,0.31109058069937184,0.13421345626105133,0.22466144227852908,1,0.8561094819159335,0.9280547409579667,0.75,1,1,0.02010913817110358,0,0.5540218276342207,0.6147365433557205,0.6462566960402856,0,0.25,0.75,0.4521986478792012,0.5031102377567109,0.58201379265733455
B,43,B_43,28,8,13,18,0.7222222222222222,0.17307692307692307,0.9160361168384821,0.7832926473349536,NA,17,18,477,11,0.9642857142857143,0.9230769230769231,0.6428571428571429,Park,Villa Hohenbühl,47.3667038,8.55088549,0.875,0.9642857142857143,0.14285714285714285,0.03571428571428571,4,2,2,0.38962461251459546,5,0.8461538461538461,0.8571428571428571,1,3.8000000000000007,8.45689916327193,3,5,4,NA,NA,0.23717948717948723,0.4166666666666667,0.4687500000000003,0.3952095808383234,0.6329113924050634,0.8449104412407166,0.3794514336711194,0.73891091682289,0.18150625968467918,0.744733503385874,0.5744564421280326,0.5002320683995286,0.8315423514538559,1,0.915771175726928,0.5,1,0.5,0.022443066159195932,0.8,0.5644886132318392,0.6894767006120446,0.7121848628476248,1,1,0.75,0.8303323126919339,0.6974104629618865,0.5817042897481829
A,26,A_26,71,10,12,22,0.5,0.18333333333333332,0.8418267675533149,0.7705227637730812,7.657657657657658,23,25,596,8,0.7746478873239436,0.8333333333333334,0.7605633802816901,Garden,Gladiolenweg,47.38128,8.49833,1,1,0,0,2,2,1,2.873212121212127,2,0.75,0.7605633802816901,1,4.124407407407408,8.800624667379244,1,4,3,NA,NA,0.6965811965811968,0.5833333333333334,0.4166666666666669,0.5149700598802396,1,0.021406727828746145,0.5528878141153591,0.5107033639143731,0.20718449467496372,0.5191226824618527,0.5493804969988,0.42522922471187213,1,1,1,0,1,0,0.3106005366404168,0.2,0.30212010732808336,0.7715026418986181,0.7552547864288198,0,0.75,0.5,0.5553514856654875,0.42873579649678545,0.5799537617854776
A,1,A_1,66,9,11,17,0.6470588235294118,0.1717171717171717,0.7291958143097198,0.5226078766402514,NA,29,29,1417,15,1,1,0.9393939393939394,Allotment,Gartenareal Breitenstein,47.39364,8.51663,0.8888888888888888,0.9545454545454546,0.125,0.18181818181818182,4,2,2,1.5947559072284125,6,0.9090909090909091,0.9848484848484849,1,1.7384074074074078,3.3505939919594736,2,5,4,NA,NA,0.6431623931623933,0.5,0.36458333333333354,0.36526946107784436,0.8041697691734924,1,0.4682537968933928,0.9020848845867462,0.17810194822763387,0.17670273042729678,0.06255537628868067,0.1391200183145371,0.7855993563958168,1,0.8927996781979084,0.5,1,0.5,0.16226805089050095,1,0.6324536101781002,0.1682060110544992,0.0723482173771036,0.5,1,0.75,0.4981108456863206,0.5652822279322104,0.5790346729447943
B,48,B_48,44,11,18,26,0.7692307692307693,0.13131313131313133,0.876104887263251,0.7720875509108975,4.967948717948719,18,19,8212,13,0.9318181818181818,0.8333333333333334,0.7727272727272727,Park,Bachwiesenpark,47.3813472,8.4865946,0.8181818181818182,0.9090909090909091,0,0,3,2,3,1.9723629561028224,5,0.7222222222222222,0.8863636363636364,0.9428571428571428,4.8100000000000005,10.061817419723582,1,3,4,NA,NA,0.4081196581196582,0.6666666666666666,0.7291666666666671,0.6347305389221558,0.5258033106134372,0.7039199332777313,0.6096708825937869,0.6148616219455842,0.07694526493257345,0.6233348174823697,0.5524532357764634,0.41757777273046887,0.5711987127916329,0.5477726574500767,0.5594856851208548,0.25,1,1,0.20607979163185786,0.8,0.6512159583263716,0.9448537321093455,0.9132863401411345,0,0.5,0.75,0.621628014450096,0.6364219863882338,0.5770423947431536
B,30,B_30,37,9,10,17,0.7058823529411765,0.18888888888888888,0.8547285310635068,0.6792890654628444,NA,28,28,3090,7,1,1,0.918918918918919,Garden,Eleonorenstrasse,47.3731,8.55761,1,1,0.3333333333333333,0.43243243243243246,4,2,1,2.211596718152829,3,1,1,1,3.914407407407408,8.469106124845204,2,3,3,NA,NA,0.33333333333333337,0.5,0.31250000000000017,0.36526946107784436,0.6701414743112436,1,0.3777756986027945,0.8350707371556219,0.22109353862803455,0.5583465469067034,0.3702268499291317,0.38322231182128985,1,1,1,0.5,1,0,0.23383681468202963,0.4,0.42676736293640594,0.7184044472308624,0.7137144348340998,0.5,0.5,0.5,0.5864237764129925,0.5065955696746992,0.5762673306129056
A,13,A_13,30,9,11,23,0.782608695652174,0.23232323232323232,0.9704516348198235,0.5210524071632591,11.08058608058608,25,26,1010,15,1,1,0.8333333333333334,Real estate,Eisenbahnerstrasse,47.38901,8.49055,1,1,0.1111111111111111,0.16666666666666666,5,2,3,8.600206638793592,4,0.6363636363636364,0.8333333333333334,0.9615384615384616,2.46,5.58654992585358,2,3,4,NA,NA,0.25854700854700857,0.5,0.36458333333333354,0.5449101796407186,0.49532195927352785,1,0.4170101303802652,0.7476609796367639,0.32983697317022453,0.9101672364806088,0.059500934400759695,0.43316838135053104,1,0.6956162117452442,0.8478081058726221,0.75,1,1,0.9750732994751556,0.6,0.8650146598950311,0.3506596489225561,0.3525207680112048,0.5,0.5,0.75,0.4906360833867522,0.6778253716408916,0.5762652583270209
C,54,C_54,101,5,7,10,0.2,0.2857142857142857,0.5853986262410069,0.24168164937890513,NA,16,19,1614,8,1,1,0.9900990099009901,Ruderal,Herdernstrasse,47.3852502,8.50731145,1,1,0,0,4,2,2,0.47371960921792095,1,0.8571428571428571,0.9900990099009901,1,4.124407407407408,8.800624667379244,2,4,3,NA,NA,1,0.16666666666666666,0.15625000000000008,0.15568862275449102,1,1,0.3696513223552894,1,0.46350830466726867,0,0,0.1545027682224229,1,1,1,0.5,1,0.5,0.03220016207198106,0,0.4064400324143962,0.7715026418986181,0.7552547864288198,0.5,0.75,0.5,0.6553514856654876,0.5308957590399419,0.5741255200794734
C,21,C_21,62,12,16,27,0.7407407407407407,0.140625,0.8381199153051218,0.6489447816870512,7.526881720430108,25,25,1221,17,0.9354838709677419,0.9375,0.8387096774193549,Real estate,Waidspital,47.398,8.52109,0.9166666666666666,0.7258064516129032,0.09090909090909091,0.12903225806451613,5,2,3,0.696917280915825,2,0.6875,0.8709677419354839,1,3.914407407407408,8.469106124845204,1,3,4,NA,NA,0.6004273504273506,0.75,0.6250000000000003,0.6646706586826349,0.5907172995780593,0.7198382164348425,0.6600245022774964,0.6552777580064508,0.10025871928573188,0.5078531323739628,0.31064043386974516,0.3062507618431466,0,1,0.5,0.75,1,1,0.05809660271219644,0.2,0.6016193205424393,0.7184044472308624,0.7137144348340998,0,0.5,0.75,0.5364237764129924,0.5690215484777159,0.5729051216365323
A,47,A_47,25,10,15,16,0.875,0.10666666666666667,0.855670797313873,0.9302790039950156,NA,19,19,1780,15,0.96,0.9333333333333333,0.64,Park,Schärrerwiese,47.4027993,8.4975626,1,1,0,0,6,2,3,1.9677184090909126,5,0.8,0.88,1,3.0709999999999997,7.49419154518381,2,3,4,NA,NA,0.20512820512820518,0.5833333333333334,0.572916666666667,0.33532934131736536,0.28481012658227856,0.8262996941896024,0.42417688661139274,0.5555549103859405,0.015239688122586557,0.5612112191390013,0.8630903827975018,0.4798470966863632,1,1,1,1,1,1,0.20554090950517775,0.8,0.8011081819010356,0.5051501105511212,0.5915544672365267,0.5,0.5,0.75,0.5693409155575296,0.6852245487292826,0.571281256097628
C,37,C_37,42,9,17,22,0.6818181818181818,0.1437908496732026,0.8912541787859741,0.6310725024354752,12.936046511627907,26,28,1118,14,0.9285714285714286,0.8823529411764706,0.7619047619047619,Park,Alter Botantischer Garten,47.3712063,8.53370916,0.8888888888888888,0.9761904761904762,0,0,4,2,2,0.2349321332063215,5,0.8235294117647058,0.9047619047619048,0.9375,4.470000000000001,9.61147543318197,2,4,3,NA,NA,0.3867521367521369,0.5,0.6770833333333337,0.5149700598802396,0.7249712313003456,0.6898208824814331,0.5197013824914275,0.7073960568908894,0.10818482889134205,0.6693916031809615,0.27554502429334593,0.3510404854552165,0.8876949009692371,0.5053763440860216,0.69653562252762935,0.5,1,0.5,0.004494919221012255,0.8,0.5608989838442024,0.8588852264567888,0.8568570245565249,0.5,0.75,0.5,0.6931484502026627,0.6270237170234325,0.5691985522745191
A,21,A_21,32,12,20,26,0.8076923076923077,0.10833333333333334,0.978931768404241,0.843146406552684,2.734375,24,24,2144,12,0.875,0.9,0.59375,Real estate,Waidspital,47.398,8.52109,1,1,0.08333333333333333,0.03125,4,2,3,9.113633030303044,3,0.7,0.75,0.8421052631578947,4.19,8.99952728926705,2,2,4,NA,NA,0.27991452991453,0.75,0.8333333333333338,0.6347305389221558,0.43816942551119775,0.4571865443425077,0.6244946005425049,0.44767798492685273,0.01941240130850779,0.9359484880069336,0.6919899791137081,0.5491169561430498,1,0,0.5,0.5,1,1,1,0.4,0.78,0.7880876335664478,0.780177931852828,0.5,0.25,0.75,0.6136531130838552,0.6968265565419276,0.5663836362780228
B,1,B_1,33,8,18,22,0.7272727272727273,0.1527777777777778,0.9493676133372201,0.6689158756016776,6.629834254143646,33,34,1121,10,0.8787878787878788,0.9444444444444444,0.6363636363636364,Allotment,Gartenareal Breitenstein,47.39364,8.51663,0.875,0.9393939393939394,0.2857142857142857,0.06060606060606061,5,2,3,0.6918549412391031,3,0.7222222222222222,0.696969696969697,1,3.9804824074074077,9.012781004588254,2,4,3,NA,NA,0.2905982905982907,0.4166666666666667,0.7291666666666671,0.5149700598802396,0.6214039125431532,0.47363543693818927,0.487850420952966,0.5475196747406712,0.13068475293307433,0.8460677201677681,0.34985724056555284,0.44220323788879845,0.7141324751944224,1,0.8570662375972111,0.75,1,1,0.057509246321148254,0.4,0.6415018492642297,0.7351114149102526,0.7818386654883307,0.5,0.75,0.5,0.6533900160797167,0.6474459326719733,0.5642791179194194
C,33,C_33,33,10,10,19,0.7368421052631579,0.19,0.8938672363529935,0.6847466103586375,NA,18,19,285,8,0.9696969696969697,0.9,0.9393939393939394,Garden,Hardlaubstrasse 48,47.3840958192914,8.55396999567992,1,1,0.3,0.21212121212121213,3,2,2,1.1260517424242424,5,0.7,0.9090909090909091,0.967741935483871,3.453,7.687839408282219,2,4,4,NA,NA,0.2905982905982907,0.5833333333333334,0.31250000000000017,0.42514970059880247,0.5996002664890075,0.8684088592345475,0.40289533113260667,0.7340045628617775,0.22387534741864873,0.6773358052053121,0.38094371321799037,0.4273849552806504,1,0.7447103711411727,0.8723551855705863,0.25,1,0.5,0.10788679552462388,0.8,0.5315773591049248,0.6017382551372291,0.6158191742938949,0.5,0.75,0.75,0.6435114858862248,0.5875444224955748,0.5616745084026412
A,49,A_49,29,9,18,22,0.8636363636363636,0.13580246913580246,0.9385120102342357,0.9120942084148672,0,20,21,1526,11,0.9310344827586207,0.8888888888888888,0.5517241379310345,Ruderal,Nähe Europabrücke,47.3935133,8.49692767,1,1,0.2222222222222222,0.20689655172413793,5,2,2,0.71073405242022,2,0.5555555555555556,0.6896551724137931,0.9473684210526315,3.534407407407408,8.421013124431184,2,3,4,NA,NA,0.2478632478632479,0.5,0.7291666666666671,0.5149700598802396,0.3107019562715766,0.7005167141200042,0.49799999360253866,0.5056093351957904,0.08818489640980234,0.8130645803844202,0.8273812916421515,0.576210256145458,1,0.5834748160724389,0.7917374080362194,0.75,1,0.5,0.05969968934110747,0.2,0.5019399378682214,0.6223219997368284,0.7076882254668265,0.5,0.5,0.75,0.616002045040731,0.5589709914544763,0.5614111132528727
B,16,B_16,53,8,9,15,0.6666666666666666,0.20833333333333334,0.7124542880392755,0.5265619015731842,NA,16,18,452,10,1,1,1,Real estate,Grünau,47.39639,8.49091,1,1,0.125,0.41509433962264153,4,2,2,3.244407297979783,5,1,1,1,3.476075,8.04581096168328,2,3,4,NA,NA,0.5042735042735044,0.4166666666666667,0.2604166666666668,0.3053892215568863,0.7594936708860762,1,0.37168651479093107,0.8797468354430381,0.26977519246378245,0.1258052421488088,0.07031980983088441,0.15530008148115856,1,1,1,0.5,1,0.5,0.3536683419090509,0.8,0.6307336683818102,0.6075727353370313,0.6606741741847721,0.5,0.5,0.75,0.6036493819043607,0.6171915251430855,0.5596381377414624
C,59,C_59,52,4,14,19,0.7368421052631579,0.3392857142857143,0.7352308018666533,0.5741213382667195,NA,14,14,716,8,1,1,0.8846153846153846,Ruderal,Hofwiesenstrasse,47.4045952,8.53645843,1,1,0.25,0.5769230769230769,3,2,2,0.23454790065137301,1,0.7142857142857143,0.9230769230769231,1,3.914407407407408,8.469106124845204,2,3,3,NA,NA,0.4935897435897437,0.08333333333333333,0.5208333333333336,0.42514970059880247,0.5996002664890075,1,0.3807265277138033,0.7998001332445037,0.5976312285004516,0.19505026358991648,0.1637112506475485,0.3187975809126389,1,1,1,0.25,1,0.5,0.0044503387579833695,0,0.3508900677515967,0.7184044472308624,0.7137144348340998,0.5,0.5,0.5,0.5864237764129925,0.4686569220822946,0.5569359670795474
A,37,A_37,19,6,10,14,0.7142857142857143,0.23333333333333334,0.9670442809186829,0.7277765403387221,NA,18,20,217,19,1,1,0.6842105263157895,Park,Alter Botantischer Garten,47.3712063,8.53370916,1,1,0.16666666666666666,0.15789473684210525,4,2,2,0.656603017937462,3,0.7,0.6842105263157895,1,3.2,7.09726910441909,2,2,4,NA,NA,0.14102564102564105,0.25,0.31250000000000017,0.27544910179640725,0.6509945750452081,1,0.2447436857055121,0.8254972875226041,0.33236589025260105,0.8998082194804602,0.46544065932304196,0.5658715896853678,1,1,1,0.5,1,0.5,0.05341915285247635,0.4,0.49068383057049525,0.5377675729898855,0.5418187944769617,0.5,0.25,0.75,0.5159172734933695,0.5033005520319324,0.5482077254427241
A,39,A_39,23,10,8,14,0.6428571428571429,0.175,0.9327187108016005,0.681280922779248,NA,22,22,838,10,0.9130434782608695,0.75,0.782608695652174,Park,Zeughaushof,47.3771755,8.53009344,1,1,0.2,0.08695652173913043,5,2,3,12.011623881722743,5,0.5,0.782608695652174,1,3.059,7.52714021983858,1,2,2,NA,NA,0.1837606837606838,0.5833333333333334,0.20833333333333345,0.27544910179640725,0.81374321880651,0.6223906395426139,0.31271911305593947,0.7180669291745619,0.1863209287453575,0.7954518260152516,0.3741382172121137,0.4519703239909076,1,1,1,0.75,1,1,1,0.8,0.91,0.5021159279986781,0.5956830433314783,0,0.25,0.25,0.31955979426603126,0.6147798971330156,0.5479745693692258
B,22,B_22,39,9,7,12,0.6666666666666666,0.19047619047619047,0.720402352102175,0.6966029650127581,NA,23,23,2921,15,1,1,1,Real estate,Hägelerweg,47.36794,8.50046,1,1,0.2222222222222222,0.4358974358974359,4,2,2,2.3218850757575726,6,1,1,1,3.914407407407408,8.469106124845204,1,4,3,NA,NA,0.35470085470085483,0.5,0.15625000000000008,0.21556886227544914,0.7594936708860762,1,0.306629929244076,0.8797468354430381,0.22506755118605476,0.1499688990904266,0.4042257813197809,0.2597540771987541,1,1,1,0.5,1,0.5,0.24663298717026133,1,0.6493265974340523,0.7184044472308624,0.7137144348340998,0,0.75,0.5,0.5364237764129924,0.5928751869235224,0.5468519690584035
A,4,A_4,19,8,9,11,0.7272727272727273,0.1527777777777778,0.8991586935932274,0.9113904109703598,NA,21,21,1948,10,1,1,0.8421052631578947,Allotment,Juchhof,47.39934,8.4781,1,1,0,0,4,2,2,3.08716666666667,2,0.8888888888888888,0.9473684210526315,1,4.124407407407408,8.747968330170234,1,3,3,NA,NA,0.14102564102564105,0.4166666666666667,0.2604166666666668,0.18562874251497008,0.6214039125431532,1,0.25093442921848613,0.8107019562715766,0.13068475293307433,0.6934228619354019,0.825999259768873,0.5500356248791164,1,1,1,0.5,1,0.5,0.33542454642474406,0.2,0.5070849092849488,0.7715026418986181,0.748656776119554,0,0.5,0.5,0.5040318836036344,0.5055583964442916,0.5455753463180064
C,5,C_5,28,7,10,14,0.6428571428571429,0.2,0.8683084610040522,0.69879569595466,NA,26,26,739,8,1,1,0.9285714285714286,Allotment,Gartenareal Breitenstein,47.3938,8.51659,1,1,0.5714285714285714,0.35714285714285715,4,2,1,0.15285231079623396,1,0.8,0.9285714285714286,1,2.4419999999999997,5.957130832318731,1,3,4,NA,NA,0.23717948717948723,0.3333333333333333,0.31250000000000017,0.27544910179640725,0.81374321880651,1,0.289615480577307,0.906871609403255,0.24891162653417623,0.5996321688868107,0.4085315998118517,0.4190251317442796,1,1,1,0.5,1,0,0,0,0.3,0.34610837509389125,0.39895576085107515,0,0.5,0.75,0.3990128271889933,0.34950641359449663,0.5450249252326654
A,2,A_2,48,9,12,16,0.8125,0.14814814814814814,0.6709218442522425,0.6698915504307746,NA,20,20,471,9,1,1,0.8958333333333334,Allotment,Grubenacker,47.4177,8.55346,1,1,0.2222222222222222,0.625,5,2,3,1.515780601585831,1,0.8333333333333334,0.9583333333333334,1,3.574407407407408,8.022182141598384,2,3,3,NA,NA,0.450854700854701,0.5,0.4166666666666669,0.33532934131736536,0.42721518987341783,1,0.4257126772096833,0.7136075949367089,0.11909388297218192,0,0.3517731521993487,0.1569556783905102,1,1,1,0.75,1,1,0.15310496554530925,0,0.5806209931090619,0.6324359415783057,0.6577134061788794,0.5,0.5,0.5,0.5580298695514371,0.5693254313302495,0.5434824847628166
B,51,B_51,32,10,13,17,0.8235294117647058,0.13076923076923078,0.8216487155433099,0.8665594641604504,NA,19,19,2640,12,0.96875,0.9230769230769231,0.875,Ruderal,Stelzenstrasse,47.4254028,8.5568885,1,1,0.1,0.15625,4,2,3,0.665267944677388,2,0.7692307692307693,0.90625,0.9642857142857143,3.74,8.34200546723093,2,2,3,NA,NA,0.27991452991453,0.5833333333333334,0.4687500000000003,0.36526946107784436,0.4020848845867463,0.8642966360856269,0.424316831081427,0.6331907603361866,0.07558354034975531,0.4577774891341064,0.73796569573127,0.4237755750717106,1,0.7173579109062982,0.8586789554531491,0.5,1,1,0.05442449829029087,0.2,0.5508848996580582,0.6743057878498286,0.6977883090588728,0.5,0.25,0.5,0.5244188193817403,0.5376518595198992,0.5424982500305271
